id,country,year,sex,age,population,country-year, gdp_for_year($) ,gdp_per_capita ($),suicides_no,generation
11556,Hungary,2007,male,75+ years,230464,Hungary2007,"1,39,85,07,94,387",14609,252,Silent
11557,Hungary,2007,male,55-74 years,927533,Hungary2007,"1,39,85,07,94,387",14609,567,Silent
11558,Hungary,2007,male,35-54 years,1364796,Hungary2007,"1,39,85,07,94,387",14609,791,Boomers
11559,Hungary,2007,female,75+ years,478370,Hungary2007,"1,39,85,07,94,387",14609,132,Silent
11560,Hungary,2007,male,25-34 years,820057,Hungary2007,"1,39,85,07,94,387",14609,190,Generation X
11561,Hungary,2007,female,55-74 years,1235077,Hungary2007,"1,39,85,07,94,387",14609,199,Silent
11562,Hungary,2007,female,35-54 years,1412746,Hungary2007,"1,39,85,07,94,387",14609,196,Boomers
11563,Hungary,2007,male,15-24 years,652277,Hungary2007,"1,39,85,07,94,387",14609,77,Millenials
11564,Hungary,2007,female,25-34 years,787885,Hungary2007,"1,39,85,07,94,387",14609,32,Generation X
11565,Hungary,2007,female,15-24 years,627355,Hungary2007,"1,39,85,07,94,387",14609,12,Millenials
11566,Hungary,2007,male,5-14 years,531164,Hungary2007,"1,39,85,07,94,387",14609,2,Generation Z
11567,Hungary,2007,female,5-14 years,505214,Hungary2007,"1,39,85,07,94,387",14609,0,Generation Z
11568,Hungary,2008,male,75+ years,233660,Hungary2008,"1,57,99,84,23,132",16540,263,Silent
11569,Hungary,2008,male,55-74 years,940519,Hungary2008,"1,57,99,84,23,132",16540,590,Silent
11570,Hungary,2008,male,35-54 years,1360689,Hungary2008,"1,57,99,84,23,132",16540,794,Boomers
11571,Hungary,2008,female,75+ years,486526,Hungary2008,"1,57,99,84,23,132",16540,128,Silent
11572,Hungary,2008,male,25-34 years,815714,Hungary2008,"1,57,99,84,23,132",16540,183,Generation X
11573,Hungary,2008,female,55-74 years,1248557,Hungary2008,"1,57,99,84,23,132",16540,187,Silent
11574,Hungary,2008,female,35-54 years,1402042,Hungary2008,"1,57,99,84,23,132",16540,193,Boomers
11575,Hungary,2008,male,15-24 years,645909,Hungary2008,"1,57,99,84,23,132",16540,76,Millenials
11576,Hungary,2008,female,25-34 years,783195,Hungary2008,"1,57,99,84,23,132",16540,40,Generation X
11577,Hungary,2008,female,15-24 years,620679,Hungary2008,"1,57,99,84,23,132",16540,18,Millenials
11578,Hungary,2008,male,5-14 years,520680,Hungary2008,"1,57,99,84,23,132",16540,4,Generation Z
11579,Hungary,2008,female,5-14 years,494614,Hungary2008,"1,57,99,84,23,132",16540,0,Generation Z
11580,Hungary,2009,male,75+ years,236367,Hungary2009,"1,30,59,39,60,612",13697,214,Silent
11581,Hungary,2009,male,55-74 years,961155,Hungary2009,"1,30,59,39,60,612",13697,612,Silent
11582,Hungary,2009,male,35-54 years,1356600,Hungary2009,"1,30,59,39,60,612",13697,773,Boomers
11583,Hungary,2009,male,25-34 years,802616,Hungary2009,"1,30,59,39,60,612",13697,188,Generation X
11584,Hungary,2009,female,75+ years,493507,Hungary2009,"1,30,59,39,60,612",13697,91,Silent
11585,Hungary,2009,male,15-24 years,641509,Hungary2009,"1,30,59,39,60,612",13697,111,Millenials
11586,Hungary,2009,female,55-74 years,1270295,Hungary2009,"1,30,59,39,60,612",13697,212,Silent
11587,Hungary,2009,female,35-54 years,1390659,Hungary2009,"1,30,59,39,60,612",13697,191,Boomers
11588,Hungary,2009,female,25-34 years,770068,Hungary2009,"1,30,59,39,60,612",13697,42,Generation X
11589,Hungary,2009,female,15-24 years,615144,Hungary2009,"1,30,59,39,60,612",13697,19,Millenials
11590,Hungary,2009,female,5-14 years,485140,Hungary2009,"1,30,59,39,60,612",13697,4,Generation Z
11591,Hungary,2009,male,5-14 years,511177,Hungary2009,"1,30,59,39,60,612",13697,3,Generation Z
11592,Hungary,2010,male,75+ years,238269,Hungary2010,"1,30,92,26,38,689",13761,242,Silent
11593,Hungary,2010,male,55-74 years,983463,Hungary2010,"1,30,92,26,38,689",13761,671,Silent
11594,Hungary,2010,male,35-54 years,1360114,Hungary2010,"1,30,92,26,38,689",13761,760,Generation X
11595,Hungary,2010,male,25-34 years,780872,Hungary2010,"1,30,92,26,38,689",13761,190,Generation X
11596,Hungary,2010,female,75+ years,499021,Hungary2010,"1,30,92,26,38,689",13761,109,Silent
11597,Hungary,2010,female,55-74 years,1293957,Hungary2010,"1,30,92,26,38,689",13761,210,Silent
11598,Hungary,2010,female,35-54 years,1386313,Hungary2010,"1,30,92,26,38,689",13761,170,Generation X
11599,Hungary,2010,male,15-24 years,635049,Hungary2010,"1,30,92,26,38,689",13761,77,Millenials
11600,Hungary,2010,female,25-34 years,748440,Hungary2010,"1,30,92,26,38,689",13761,37,Generation X
11601,Hungary,2010,female,15-24 years,607500,Hungary2010,"1,30,92,26,38,689",13761,20,Millenials
11602,Hungary,2010,male,5-14 years,503475,Hungary2010,"1,30,92,26,38,689",13761,2,Generation Z
11603,Hungary,2010,female,5-14 years,477532,Hungary2010,"1,30,92,26,38,689",13761,1,Generation Z
11604,Hungary,2011,male,75+ years,239506,Hungary2011,"1,40,78,20,64,609",14827,200,Silent
11605,Hungary,2011,male,55-74 years,1001836,Hungary2011,"1,40,78,20,64,609",14827,632,Boomers
11606,Hungary,2011,male,35-54 years,1370341,Hungary2011,"1,40,78,20,64,609",14827,751,Generation X
11607,Hungary,2011,female,75+ years,503846,Hungary2011,"1,40,78,20,64,609",14827,122,Silent
11608,Hungary,2011,male,25-34 years,758588,Hungary2011,"1,40,78,20,64,609",14827,173,Millenials
11609,Hungary,2011,female,55-74 years,1312734,Hungary2011,"1,40,78,20,64,609",14827,229,Boomers
11610,Hungary,2011,male,15-24 years,623854,Hungary2011,"1,40,78,20,64,609",14827,87,Millenials
11611,Hungary,2011,female,35-54 years,1388027,Hungary2011,"1,40,78,20,64,609",14827,182,Generation X
11612,Hungary,2011,female,25-34 years,727841,Hungary2011,"1,40,78,20,64,609",14827,22,Millenials
11613,Hungary,2011,female,15-24 years,595635,Hungary2011,"1,40,78,20,64,609",14827,16,Millenials
11614,Hungary,2011,female,5-14 years,473510,Hungary2011,"1,40,78,20,64,609",14827,3,Generation Z
11615,Hungary,2011,male,5-14 years,499293,Hungary2011,"1,40,78,20,64,609",14827,3,Generation Z
11616,Hungary,2012,male,75+ years,232766,Hungary2012,"1,27,85,66,47,108",13525,233,Silent
11617,Hungary,2012,male,55-74 years,1049911,Hungary2012,"1,27,85,66,47,108",13525,655,Boomers
11618,Hungary,2012,male,35-54 years,1396201,Hungary2012,"1,27,85,66,47,108",13525,683,Generation X
11619,Hungary,2012,female,75+ years,498354,Hungary2012,"1,27,85,66,47,108",13525,124,Silent
11620,Hungary,2012,male,25-34 years,685537,Hungary2012,"1,27,85,66,47,108",13525,148,Millenials
11621,Hungary,2012,female,55-74 years,1343763,Hungary2012,"1,27,85,66,47,108",13525,219,Boomers
11622,Hungary,2012,male,15-24 years,618784,Hungary2012,"1,27,85,66,47,108",13525,82,Millenials
11623,Hungary,2012,female,35-54 years,1408223,Hungary2012,"1,27,85,66,47,108",13525,160,Generation X
11624,Hungary,2012,female,25-34 years,664791,Hungary2012,"1,27,85,66,47,108",13525,28,Millenials
11625,Hungary,2012,female,15-24 years,586456,Hungary2012,"1,27,85,66,47,108",13525,15,Millenials
11626,Hungary,2012,male,5-14 years,497525,Hungary2012,"1,27,85,66,47,108",13525,2,Generation Z
11627,Hungary,2012,female,5-14 years,470870,Hungary2012,"1,27,85,66,47,108",13525,0,Generation Z
11628,Hungary,2013,male,75+ years,234783,Hungary2013,"1,35,21,57,04,419",14333,201,Silent
11629,Hungary,2013,male,55-74 years,1058520,Hungary2013,"1,35,21,57,04,419",14333,606,Boomers
11630,Hungary,2013,male,35-54 years,1409798,Hungary2013,"1,35,21,57,04,419",14333,613,Generation X
11631,Hungary,2013,female,75+ years,503084,Hungary2013,"1,35,21,57,04,419",14333,106,Silent
11632,Hungary,2013,male,25-34 years,664876,Hungary2013,"1,35,21,57,04,419",14333,107,Millenials
11633,Hungary,2013,female,55-74 years,1349472,Hungary2013,"1,35,21,57,04,419",14333,200,Boomers
11634,Hungary,2013,female,35-54 years,1416711,Hungary2013,"1,35,21,57,04,419",14333,155,Generation X
11635,Hungary,2013,male,15-24 years,608253,Hungary2013,"1,35,21,57,04,419",14333,60,Millenials
11636,Hungary,2013,female,25-34 years,642913,Hungary2013,"1,35,21,57,04,419",14333,31,Millenials
11637,Hungary,2013,female,15-24 years,576334,Hungary2013,"1,35,21,57,04,419",14333,12,Millenials
11638,Hungary,2013,female,5-14 years,471456,Hungary2013,"1,35,21,57,04,419",14333,1,Generation Z
11639,Hungary,2013,male,5-14 years,497640,Hungary2013,"1,35,21,57,04,419",14333,0,Generation Z
11640,Hungary,2014,male,75+ years,237767,Hungary2014,"1,40,11,81,40,455",14886,179,Silent
11641,Hungary,2014,male,55-74 years,1063532,Hungary2014,"1,40,11,81,40,455",14886,600,Boomers
11642,Hungary,2014,male,35-54 years,1422078,Hungary2014,"1,40,11,81,40,455",14886,495,Generation X
11643,Hungary,2014,male,25-34 years,648134,Hungary2014,"1,40,11,81,40,455",14886,130,Millenials
11644,Hungary,2014,female,75+ years,508688,Hungary2014,"1,40,11,81,40,455",14886,81,Silent
11645,Hungary,2014,female,55-74 years,1351899,Hungary2014,"1,40,11,81,40,455",14886,183,Boomers
11646,Hungary,2014,male,15-24 years,595596,Hungary2014,"1,40,11,81,40,455",14886,72,Millenials
11647,Hungary,2014,female,35-54 years,1423878,Hungary2014,"1,40,11,81,40,455",14886,152,Generation X
11648,Hungary,2014,female,25-34 years,624055,Hungary2014,"1,40,11,81,40,455",14886,23,Millenials
11649,Hungary,2014,female,15-24 years,564343,Hungary2014,"1,40,11,81,40,455",14886,8,Millenials
11650,Hungary,2014,male,5-14 years,499483,Hungary2014,"1,40,11,81,40,455",14886,2,Generation Z
11651,Hungary,2014,female,5-14 years,473335,Hungary2014,"1,40,11,81,40,455",14886,0,Generation Z
11652,Hungary,2015,male,75+ years,241730,Hungary2015,"1,22,87,90,42,002",13087,221,Silent
11653,Hungary,2015,male,55-74 years,1065443,Hungary2015,"1,22,87,90,42,002",13087,496,Boomers
11654,Hungary,2015,male,35-54 years,1432703,Hungary2015,"1,22,87,90,42,002",13087,472,Generation X
11655,Hungary,2015,female,75+ years,514721,Hungary2015,"1,22,87,90,42,002",13087,123,Silent
11656,Hungary,2015,male,25-34 years,637775,Hungary2015,"1,22,87,90,42,002",13087,129,Millenials
11657,Hungary,2015,female,55-74 years,1350675,Hungary2015,"1,22,87,90,42,002",13087,181,Boomers
11658,Hungary,2015,male,15-24 years,582471,Hungary2015,"1,22,87,90,42,002",13087,69,Millenials
11659,Hungary,2015,female,35-54 years,1429644,Hungary2015,"1,22,87,90,42,002",13087,132,Generation X
11660,Hungary,2015,female,25-34 years,610907,Hungary2015,"1,22,87,90,42,002",13087,27,Millenials
11661,Hungary,2015,female,15-24 years,551149,Hungary2015,"1,22,87,90,42,002",13087,15,Millenials
11662,Hungary,2015,male,5-14 years,499016,Hungary2015,"1,22,87,90,42,002",13087,2,Generation Z
11663,Hungary,2015,female,5-14 years,473285,Hungary2015,"1,22,87,90,42,002",13087,1,Generation Z
11664,Hungary,2016,male,75+ years,246437,Hungary2016,"1,25,81,66,40,421",13448,214,Silent
11665,Hungary,2016,male,55-74 years,1064355,Hungary2016,"1,25,81,66,40,421",13448,495,Boomers
11666,Hungary,2016,male,35-54 years,1439105,Hungary2016,"1,25,81,66,40,421",13448,450,Generation X
11667,Hungary,2016,female,75+ years,521024,Hungary2016,"1,25,81,66,40,421",13448,120,Silent
11668,Hungary,2016,male,25-34 years,633114,Hungary2016,"1,25,81,66,40,421",13448,98,Millenials
11669,Hungary,2016,female,55-74 years,1346205,Hungary2016,"1,25,81,66,40,421",13448,161,Boomers
11670,Hungary,2016,male,15-24 years,568065,Hungary2016,"1,25,81,66,40,421",13448,58,Millenials
11671,Hungary,2016,female,35-54 years,1432415,Hungary2016,"1,25,81,66,40,421",13448,121,Generation X
11672,Hungary,2016,female,25-34 years,602785,Hungary2016,"1,25,81,66,40,421",13448,30,Millenials
11673,Hungary,2016,female,15-24 years,536865,Hungary2016,"1,25,81,66,40,421",13448,14,Millenials
11674,Iceland,1985,male,15-24 years,21900,Iceland1985,"2,93,98,45,038",13357,7,Generation X
11675,Iceland,1985,male,55-74 years,16400,Iceland1985,"2,93,98,45,038",13357,5,G.I. Generation
11676,Iceland,1985,male,35-54 years,25800,Iceland1985,"2,93,98,45,038",13357,7,Silent
11677,Iceland,1985,male,25-34 years,20500,Iceland1985,"2,93,98,45,038",13357,5,Boomers
11678,Iceland,1985,female,55-74 years,17500,Iceland1985,"2,93,98,45,038",13357,4,G.I. Generation
11679,Iceland,1985,male,75+ years,4500,Iceland1985,"2,93,98,45,038",13357,1,G.I. Generation
11680,Iceland,1985,female,35-54 years,25000,Iceland1985,"2,93,98,45,038",13357,3,Silent
11681,Iceland,1985,female,15-24 years,21200,Iceland1985,"2,93,98,45,038",13357,0,Generation X
11682,Iceland,1985,female,25-34 years,19400,Iceland1985,"2,93,98,45,038",13357,0,Boomers
11683,Iceland,1985,female,5-14 years,20400,Iceland1985,"2,93,98,45,038",13357,0,Generation X
11684,Iceland,1985,female,75+ years,6100,Iceland1985,"2,93,98,45,038",13357,0,G.I. Generation
11685,Iceland,1985,male,5-14 years,21400,Iceland1985,"2,93,98,45,038",13357,0,Generation X
11686,Iceland,1986,female,75+ years,6300,Iceland1986,"3,93,05,18,366",17681,2,G.I. Generation
11687,Iceland,1986,male,35-54 years,26400,Iceland1986,"3,93,05,18,366",17681,8,Silent
11688,Iceland,1986,male,25-34 years,20700,Iceland1986,"3,93,05,18,366",17681,6,Boomers
11689,Iceland,1986,female,55-74 years,17800,Iceland1986,"3,93,05,18,366",17681,5,G.I. Generation
11690,Iceland,1986,male,55-74 years,16700,Iceland1986,"3,93,05,18,366",17681,4,G.I. Generation
11691,Iceland,1986,male,15-24 years,21700,Iceland1986,"3,93,05,18,366",17681,5,Generation X
11692,Iceland,1986,male,75+ years,4400,Iceland1986,"3,93,05,18,366",17681,1,G.I. Generation
11693,Iceland,1986,female,35-54 years,25500,Iceland1986,"3,93,05,18,366",17681,3,Silent
11694,Iceland,1986,female,25-34 years,19600,Iceland1986,"3,93,05,18,366",17681,1,Boomers
11695,Iceland,1986,female,15-24 years,20900,Iceland1986,"3,93,05,18,366",17681,1,Generation X
11696,Iceland,1986,male,5-14 years,21700,Iceland1986,"3,93,05,18,366",17681,1,Generation X
11697,Iceland,1986,female,5-14 years,20600,Iceland1986,"3,93,05,18,366",17681,0,Generation X
11698,Iceland,1987,female,55-74 years,18100,Iceland1987,"5,43,85,37,482",24107,10,G.I. Generation
11699,Iceland,1987,male,75+ years,4600,Iceland1987,"5,43,85,37,482",24107,2,G.I. Generation
11700,Iceland,1987,male,55-74 years,17000,Iceland1987,"5,43,85,37,482",24107,5,G.I. Generation
11701,Iceland,1987,male,35-54 years,27100,Iceland1987,"5,43,85,37,482",24107,6,Silent
11702,Iceland,1987,male,25-34 years,21100,Iceland1987,"5,43,85,37,482",24107,4,Boomers
11703,Iceland,1987,male,15-24 years,21700,Iceland1987,"5,43,85,37,482",24107,4,Generation X
11704,Iceland,1987,female,25-34 years,19900,Iceland1987,"5,43,85,37,482",24107,2,Boomers
11705,Iceland,1987,female,35-54 years,26200,Iceland1987,"5,43,85,37,482",24107,2,Silent
11706,Iceland,1987,male,5-14 years,21800,Iceland1987,"5,43,85,37,482",24107,1,Generation X
11707,Iceland,1987,female,15-24 years,21000,Iceland1987,"5,43,85,37,482",24107,0,Generation X
11708,Iceland,1987,female,5-14 years,20600,Iceland1987,"5,43,85,37,482",24107,0,Generation X
11709,Iceland,1987,female,75+ years,6500,Iceland1987,"5,43,85,37,482",24107,0,G.I. Generation
11710,Iceland,1988,male,55-74 years,17200,Iceland1988,"6,01,61,68,896",26249,7,G.I. Generation
11711,Iceland,1988,male,35-54 years,28000,Iceland1988,"6,01,61,68,896",26249,11,Silent
11712,Iceland,1988,male,15-24 years,21900,Iceland1988,"6,01,61,68,896",26249,8,Generation X
11713,Iceland,1988,male,25-34 years,21500,Iceland1988,"6,01,61,68,896",26249,4,Boomers
11714,Iceland,1988,female,75+ years,6600,Iceland1988,"6,01,61,68,896",26249,1,G.I. Generation
11715,Iceland,1988,female,35-54 years,26900,Iceland1988,"6,01,61,68,896",26249,2,Silent
11716,Iceland,1988,female,55-74 years,18400,Iceland1988,"6,01,61,68,896",26249,1,G.I. Generation
11717,Iceland,1988,female,25-34 years,20600,Iceland1988,"6,01,61,68,896",26249,1,Boomers
11718,Iceland,1988,female,15-24 years,21200,Iceland1988,"6,01,61,68,896",26249,0,Generation X
11719,Iceland,1988,female,5-14 years,20600,Iceland1988,"6,01,61,68,896",26249,0,Generation X
11720,Iceland,1988,male,5-14 years,21700,Iceland1988,"6,01,61,68,896",26249,0,Generation X
11721,Iceland,1988,male,75+ years,4600,Iceland1988,"6,01,61,68,896",26249,0,G.I. Generation
11722,Iceland,1989,male,15-24 years,21800,Iceland1989,"5,58,85,33,007",24089,6,Generation X
11723,Iceland,1989,female,55-74 years,18500,Iceland1989,"5,58,85,33,007",24089,4,G.I. Generation
11724,Iceland,1989,male,35-54 years,29100,Iceland1989,"5,58,85,33,007",24089,6,Silent
11725,Iceland,1989,female,75+ years,6700,Iceland1989,"5,58,85,33,007",24089,1,G.I. Generation
11726,Iceland,1989,male,55-74 years,17500,Iceland1989,"5,58,85,33,007",24089,2,G.I. Generation
11727,Iceland,1989,male,25-34 years,21700,Iceland1989,"5,58,85,33,007",24089,2,Boomers
11728,Iceland,1989,female,25-34 years,20900,Iceland1989,"5,58,85,33,007",24089,1,Boomers
11729,Iceland,1989,female,15-24 years,21000,Iceland1989,"5,58,85,33,007",24089,0,Generation X
11730,Iceland,1989,female,35-54 years,27800,Iceland1989,"5,58,85,33,007",24089,0,Silent
11731,Iceland,1989,female,5-14 years,20700,Iceland1989,"5,58,85,33,007",24089,0,Generation X
11732,Iceland,1989,male,5-14 years,21700,Iceland1989,"5,58,85,33,007",24089,0,Generation X
11733,Iceland,1989,male,75+ years,4600,Iceland1989,"5,58,85,33,007",24089,0,G.I. Generation
11734,Iceland,1990,male,15-24 years,21400,Iceland1990,"6,37,29,05,073",27316,10,Generation X
11735,Iceland,1990,male,55-74 years,17700,Iceland1990,"6,37,29,05,073",27316,8,G.I. Generation
11736,Iceland,1990,male,25-34 years,21700,Iceland1990,"6,37,29,05,073",27316,9,Boomers
11737,Iceland,1990,male,35-54 years,29800,Iceland1990,"6,37,29,05,073",27316,8,Silent
11738,Iceland,1990,female,35-54 years,28600,Iceland1990,"6,37,29,05,073",27316,3,Silent
11739,Iceland,1990,female,15-24 years,20700,Iceland1990,"6,37,29,05,073",27316,1,Generation X
11740,Iceland,1990,female,25-34 years,21100,Iceland1990,"6,37,29,05,073",27316,1,Boomers
11741,Iceland,1990,female,5-14 years,20600,Iceland1990,"6,37,29,05,073",27316,0,Generation X
11742,Iceland,1990,female,55-74 years,18700,Iceland1990,"6,37,29,05,073",27316,0,G.I. Generation
11743,Iceland,1990,female,75+ years,6800,Iceland1990,"6,37,29,05,073",27316,0,G.I. Generation
11744,Iceland,1990,male,5-14 years,21500,Iceland1990,"6,37,29,05,073",27316,0,Generation X
11745,Iceland,1990,male,75+ years,4700,Iceland1990,"6,37,29,05,073",27316,0,G.I. Generation
11746,Iceland,1991,male,15-24 years,21300,Iceland1991,"6,80,73,65,898",28857,13,Generation X
11747,Iceland,1991,male,75+ years,4800,Iceland1991,"6,80,73,65,898",28857,2,G.I. Generation
11748,Iceland,1991,male,55-74 years,17700,Iceland1991,"6,80,73,65,898",28857,5,Silent
11749,Iceland,1991,male,35-54 years,30900,Iceland1991,"6,80,73,65,898",28857,6,Boomers
11750,Iceland,1991,female,55-74 years,19000,Iceland1991,"6,80,73,65,898",28857,3,Silent
11751,Iceland,1991,male,25-34 years,21900,Iceland1991,"6,80,73,65,898",28857,3,Boomers
11752,Iceland,1991,female,35-54 years,29500,Iceland1991,"6,80,73,65,898",28857,3,Boomers
11753,Iceland,1991,female,15-24 years,20600,Iceland1991,"6,80,73,65,898",28857,1,Generation X
11754,Iceland,1991,female,5-14 years,20600,Iceland1991,"6,80,73,65,898",28857,1,Millenials
11755,Iceland,1991,female,25-34 years,21300,Iceland1991,"6,80,73,65,898",28857,0,Boomers
11756,Iceland,1991,female,75+ years,7000,Iceland1991,"6,80,73,65,898",28857,0,G.I. Generation
11757,Iceland,1991,male,5-14 years,21300,Iceland1991,"6,80,73,65,898",28857,0,Millenials
11758,Iceland,1992,male,25-34 years,21900,Iceland1992,"6,97,60,80,331",29311,9,Boomers
11759,Iceland,1992,male,55-74 years,17900,Iceland1992,"6,97,60,80,331",29311,4,Silent
11760,Iceland,1992,male,15-24 years,21200,Iceland1992,"6,97,60,80,331",29311,4,Generation X
11761,Iceland,1992,male,35-54 years,31900,Iceland1992,"6,97,60,80,331",29311,6,Boomers
11762,Iceland,1992,female,55-74 years,19000,Iceland1992,"6,97,60,80,331",29311,2,Silent
11763,Iceland,1992,female,35-54 years,30500,Iceland1992,"6,97,60,80,331",29311,2,Boomers
11764,Iceland,1992,female,25-34 years,21400,Iceland1992,"6,97,60,80,331",29311,1,Boomers
11765,Iceland,1992,female,15-24 years,20500,Iceland1992,"6,97,60,80,331",29311,0,Generation X
11766,Iceland,1992,female,5-14 years,20500,Iceland1992,"6,97,60,80,331",29311,0,Millenials
